workerID,taskID,response,goldLabel,taskContent
A1AVJRFM6L0RN8,594,25,37,outcri n korea 'nuclear test
ADAGUJNWMEPT6,594,80,37,outcri n korea 'nuclear test
A1LY3NJTYW9TFF,594,5,37,outcri n korea 'nuclear test
A14WWG6NKBDWGP,594,30,37,outcri n korea 'nuclear test
A1VYRD3HO2WDUN,594,20,37,outcri n korea 'nuclear test
A1XUURRBT9RYFW,594,10,37,outcri n korea 'nuclear test
A1M0SEWUJYX9K0,594,60,37,outcri n korea 'nuclear test
A2KBTYNGUFRB9N,594,80,37,outcri n korea 'nuclear test
A3POYFULMTNW1H,594,25,37,outcri n korea 'nuclear test
ARQ4J4TLTPBNC,594,100,37,outcri n korea 'nuclear test
A1AVJRFM6L0RN8,582,0,48,isra retali attack lebanes armi
ADAGUJNWMEPT6,582,5,48,isra retali attack lebanes armi
A1LY3NJTYW9TFF,582,0,48,isra retali attack lebanes armi
A14WWG6NKBDWGP,582,50,48,isra retali attack lebanes armi
A1VYRD3HO2WDUN,582,0,48,isra retali attack lebanes armi
A1XUURRBT9RYFW,582,10,48,isra retali attack lebanes armi
A1M0SEWUJYX9K0,582,75,48,isra retali attack lebanes armi
A2KBTYNGUFRB9N,582,50,48,isra retali attack lebanes armi
A3POYFULMTNW1H,582,0,48,isra retali attack lebanes armi
ARQ4J4TLTPBNC,582,100,48,isra retali attack lebanes armi
A1AVJRFM6L0RN8,593,0,0,studi men 's sweat trigger high sexual arous women
ADAGUJNWMEPT6,593,0,0,studi men 's sweat trigger high sexual arous women
A1LY3NJTYW9TFF,593,0,0,studi men 's sweat trigger high sexual arous women
A14WWG6NKBDWGP,593,0,0,studi men 's sweat trigger high sexual arous women
A1VYRD3HO2WDUN,593,0,0,studi men 's sweat trigger high sexual arous women
A1XUURRBT9RYFW,593,0,0,studi men 's sweat trigger high sexual arous women
A1M0SEWUJYX9K0,593,0,0,studi men 's sweat trigger high sexual arous women
A2KBTYNGUFRB9N,593,0,0,studi men 's sweat trigger high sexual arous women
A3POYFULMTNW1H,593,0,0,studi men 's sweat trigger high sexual arous women
ARQ4J4TLTPBNC,593,0,0,studi men 's sweat trigger high sexual arous women
A1AVJRFM6L0RN8,592,0,0,palestinian faction resum talk
ADAGUJNWMEPT6,592,0,0,palestinian faction resum talk
A1LY3NJTYW9TFF,592,10,0,palestinian faction resum talk
A14WWG6NKBDWGP,592,0,0,palestinian faction resum talk
A1VYRD3HO2WDUN,592,0,0,palestinian faction resum talk
A1XUURRBT9RYFW,592,0,0,palestinian faction resum talk
A1M0SEWUJYX9K0,592,0,0,palestinian faction resum talk
A2KBTYNGUFRB9N,592,0,0,palestinian faction resum talk
A3POYFULMTNW1H,592,0,0,palestinian faction resum talk
ARQ4J4TLTPBNC,592,0,0,palestinian faction resum talk
A1AVJRFM6L0RN8,581,0,49,sharehold sue appl
ADAGUJNWMEPT6,581,0,49,sharehold sue appl
A1LY3NJTYW9TFF,581,40,49,sharehold sue appl
A14WWG6NKBDWGP,581,50,49,sharehold sue appl
A1VYRD3HO2WDUN,581,0,49,sharehold sue appl
A1XUURRBT9RYFW,581,0,49,sharehold sue appl
A1M0SEWUJYX9K0,581,25,49,sharehold sue appl
A2KBTYNGUFRB9N,581,20,49,sharehold sue appl
A3POYFULMTNW1H,581,0,49,sharehold sue appl
ARQ4J4TLTPBNC,581,0,49,sharehold sue appl
A1AVJRFM6L0RN8,591,75,52,iran say strike us interest attack
ADAGUJNWMEPT6,591,50,52,iran say strike us interest attack
A1LY3NJTYW9TFF,591,20,52,iran say strike us interest attack
A14WWG6NKBDWGP,591,40,52,iran say strike us interest attack
A1VYRD3HO2WDUN,591,0,52,iran say strike us interest attack
A1XUURRBT9RYFW,591,5,52,iran say strike us interest attack
A1M0SEWUJYX9K0,591,80,52,iran say strike us interest attack
A2KBTYNGUFRB9N,591,90,52,iran say strike us interest attack
A3POYFULMTNW1H,591,95,52,iran say strike us interest attack
ARQ4J4TLTPBNC,591,100,52,iran say strike us interest attack
A1AVJRFM6L0RN8,580,0,0,bananaconda inventor top poet kid
ADAGUJNWMEPT6,580,0,0,bananaconda inventor top poet kid
A1LY3NJTYW9TFF,580,0,0,bananaconda inventor top poet kid
A14WWG6NKBDWGP,580,0,0,bananaconda inventor top poet kid
A1VYRD3HO2WDUN,580,0,0,bananaconda inventor top poet kid
A1XUURRBT9RYFW,580,0,0,bananaconda inventor top poet kid
A1M0SEWUJYX9K0,580,0,0,bananaconda inventor top poet kid
A2KBTYNGUFRB9N,580,0,0,bananaconda inventor top poet kid
A3POYFULMTNW1H,580,0,0,bananaconda inventor top poet kid
ARQ4J4TLTPBNC,580,0,0,bananaconda inventor top poet kid
A1AVJRFM6L0RN8,590,0,7,ice storm smack road power
ADAGUJNWMEPT6,590,5,7,ice storm smack road power
A1LY3NJTYW9TFF,590,0,7,ice storm smack road power
A14WWG6NKBDWGP,590,20,7,ice storm smack road power
A1VYRD3HO2WDUN,590,0,7,ice storm smack road power
A1XUURRBT9RYFW,590,0,7,ice storm smack road power
A1M0SEWUJYX9K0,590,0,7,ice storm smack road power
A2KBTYNGUFRB9N,590,0,7,ice storm smack road power
A3POYFULMTNW1H,590,0,7,ice storm smack road power
ARQ4J4TLTPBNC,590,0,7,ice storm smack road power
A1AVJRFM6L0RN8,589,0,23,walter trump 'poor pathet man
ADAGUJNWMEPT6,589,0,23,walter trump 'poor pathet man
A1LY3NJTYW9TFF,589,30,23,walter trump 'poor pathet man
A14WWG6NKBDWGP,589,10,23,walter trump 'poor pathet man
A1VYRD3HO2WDUN,589,0,23,walter trump 'poor pathet man
A1XUURRBT9RYFW,589,0,23,walter trump 'poor pathet man
A1M0SEWUJYX9K0,589,0,23,walter trump 'poor pathet man
A2KBTYNGUFRB9N,589,0,23,walter trump 'poor pathet man
A3POYFULMTNW1H,589,35,23,walter trump 'poor pathet man
ARQ4J4TLTPBNC,589,0,23,walter trump 'poor pathet man
A1AVJRFM6L0RN8,588,0,2,queen battl bond bafta
ADAGUJNWMEPT6,588,0,2,queen battl bond bafta
A1LY3NJTYW9TFF,588,0,2,queen battl bond bafta
A14WWG6NKBDWGP,588,0,2,queen battl bond bafta
A1VYRD3HO2WDUN,588,0,2,queen battl bond bafta
A1XUURRBT9RYFW,588,0,2,queen battl bond bafta
A1M0SEWUJYX9K0,588,0,2,queen battl bond bafta
A2KBTYNGUFRB9N,588,0,2,queen battl bond bafta
A3POYFULMTNW1H,588,0,2,queen battl bond bafta
ARQ4J4TLTPBNC,588,0,2,queen battl bond bafta
A1AVJRFM6L0RN8,599,0,0,updat world 's top stori
ADAGUJNWMEPT6,599,0,0,updat world 's top stori
A1LY3NJTYW9TFF,599,0,0,updat world 's top stori
A14WWG6NKBDWGP,599,0,0,updat world 's top stori
A1VYRD3HO2WDUN,599,0,0,updat world 's top stori
A1XUURRBT9RYFW,599,0,0,updat world 's top stori
A1M0SEWUJYX9K0,599,0,0,updat world 's top stori
A2KBTYNGUFRB9N,599,0,0,updat world 's top stori
A3POYFULMTNW1H,599,2,0,updat world 's top stori
ARQ4J4TLTPBNC,599,40,0,updat world 's top stori
A1AVJRFM6L0RN8,598,25,0,take plung
ADAGUJNWMEPT6,598,0,0,take plung
A1LY3NJTYW9TFF,598,0,0,take plung
A14WWG6NKBDWGP,598,0,0,take plung
A1VYRD3HO2WDUN,598,0,0,take plung
A1XUURRBT9RYFW,598,0,0,take plung
A1M0SEWUJYX9K0,598,0,0,take plung
A2KBTYNGUFRB9N,598,0,0,take plung
A3POYFULMTNW1H,598,0,0,take plung
ARQ4J4TLTPBNC,598,0,0,take plung
A1AVJRFM6L0RN8,587,0,0,sleep healthier slimmer children
ADAGUJNWMEPT6,587,0,0,sleep healthier slimmer children
A1LY3NJTYW9TFF,587,0,0,sleep healthier slimmer children
A14WWG6NKBDWGP,587,0,0,sleep healthier slimmer children
A1VYRD3HO2WDUN,587,0,0,sleep healthier slimmer children
A1XUURRBT9RYFW,587,0,0,sleep healthier slimmer children
A1M0SEWUJYX9K0,587,0,0,sleep healthier slimmer children
A2KBTYNGUFRB9N,587,0,0,sleep healthier slimmer children
A3POYFULMTNW1H,587,0,0,sleep healthier slimmer children
ARQ4J4TLTPBNC,587,0,0,sleep healthier slimmer children
A1AVJRFM6L0RN8,597,0,0,stenson defend titl dubai
ADAGUJNWMEPT6,597,0,0,stenson defend titl dubai
A1LY3NJTYW9TFF,597,0,0,stenson defend titl dubai
A14WWG6NKBDWGP,597,0,0,stenson defend titl dubai
A1VYRD3HO2WDUN,597,0,0,stenson defend titl dubai
A1XUURRBT9RYFW,597,0,0,stenson defend titl dubai
A1M0SEWUJYX9K0,597,0,0,stenson defend titl dubai
A2KBTYNGUFRB9N,597,0,0,stenson defend titl dubai
A3POYFULMTNW1H,597,0,0,stenson defend titl dubai
ARQ4J4TLTPBNC,597,0,0,stenson defend titl dubai
A1AVJRFM6L0RN8,586,0,0,visitor eiffel tower climb record num4
ADAGUJNWMEPT6,586,0,0,visitor eiffel tower climb record num4
A1LY3NJTYW9TFF,586,0,0,visitor eiffel tower climb record num4
A14WWG6NKBDWGP,586,0,0,visitor eiffel tower climb record num4
A1VYRD3HO2WDUN,586,0,0,visitor eiffel tower climb record num4
A1XUURRBT9RYFW,586,0,0,visitor eiffel tower climb record num4
A1M0SEWUJYX9K0,586,0,0,visitor eiffel tower climb record num4
A2KBTYNGUFRB9N,586,0,0,visitor eiffel tower climb record num4
A3POYFULMTNW1H,586,0,0,visitor eiffel tower climb record num4
ARQ4J4TLTPBNC,586,0,0,visitor eiffel tower climb record num4
A1AVJRFM6L0RN8,585,80,2,bath mom awak find babi dead
ADAGUJNWMEPT6,585,15,2,bath mom awak find babi dead
A1LY3NJTYW9TFF,585,0,2,bath mom awak find babi dead
A14WWG6NKBDWGP,585,60,2,bath mom awak find babi dead
A1VYRD3HO2WDUN,585,50,2,bath mom awak find babi dead
A1XUURRBT9RYFW,585,10,2,bath mom awak find babi dead
A1M0SEWUJYX9K0,585,90,2,bath mom awak find babi dead
A2KBTYNGUFRB9N,585,85,2,bath mom awak find babi dead
A3POYFULMTNW1H,585,90,2,bath mom awak find babi dead
ARQ4J4TLTPBNC,585,0,2,bath mom awak find babi dead
A1AVJRFM6L0RN8,596,0,0,archaeologist find remain coupl lock hug
ADAGUJNWMEPT6,596,5,0,archaeologist find remain coupl lock hug
A1LY3NJTYW9TFF,596,0,0,archaeologist find remain coupl lock hug
A14WWG6NKBDWGP,596,0,0,archaeologist find remain coupl lock hug
A1VYRD3HO2WDUN,596,0,0,archaeologist find remain coupl lock hug
A1XUURRBT9RYFW,596,0,0,archaeologist find remain coupl lock hug
A1M0SEWUJYX9K0,596,0,0,archaeologist find remain coupl lock hug
A2KBTYNGUFRB9N,596,0,0,archaeologist find remain coupl lock hug
A3POYFULMTNW1H,596,0,0,archaeologist find remain coupl lock hug
ARQ4J4TLTPBNC,596,0,0,archaeologist find remain coupl lock hug
A1AVJRFM6L0RN8,584,0,0,littl sleep may mean fat kid
ADAGUJNWMEPT6,584,5,0,littl sleep may mean fat kid
A1LY3NJTYW9TFF,584,10,0,littl sleep may mean fat kid
A14WWG6NKBDWGP,584,0,0,littl sleep may mean fat kid
A1VYRD3HO2WDUN,584,0,0,littl sleep may mean fat kid
A1XUURRBT9RYFW,584,0,0,littl sleep may mean fat kid
A1M0SEWUJYX9K0,584,15,0,littl sleep may mean fat kid
A2KBTYNGUFRB9N,584,60,0,littl sleep may mean fat kid
A3POYFULMTNW1H,584,0,0,littl sleep may mean fat kid
ARQ4J4TLTPBNC,584,0,0,littl sleep may mean fat kid
A39APWH62XBLR9,572,0,8,eu urg china go green
A1XUURRBT9RYFW,572,0,8,eu urg china go green
A3EKIOVCNYJ9BJ,572,0,8,eu urg china go green
A3TDUHEBFJ53NM,572,0,8,eu urg china go green
AHFO0JTF5WO8J,572,0,8,eu urg china go green
A2OY54JKHARPKS,572,0,8,eu urg china go green
A1XUMT8PKEPRR1,572,100,8,eu urg china go green
A15L6WGIK3VU7N,572,0,8,eu urg china go green
A3POYFULMTNW1H,572,0,8,eu urg china go green
ARQ4J4TLTPBNC,572,0,8,eu urg china go green
A39APWH62XBLR9,561,50,17,vaccin mandat upset legisl
A1XUURRBT9RYFW,561,0,17,vaccin mandat upset legisl
A3EKIOVCNYJ9BJ,561,0,17,vaccin mandat upset legisl
A3TDUHEBFJ53NM,561,0,17,vaccin mandat upset legisl
AHFO0JTF5WO8J,561,0,17,vaccin mandat upset legisl
A2OY54JKHARPKS,561,2,17,vaccin mandat upset legisl
A1XUMT8PKEPRR1,561,20,17,vaccin mandat upset legisl
A15L6WGIK3VU7N,561,25,17,vaccin mandat upset legisl
A3POYFULMTNW1H,561,80,17,vaccin mandat upset legisl
ARQ4J4TLTPBNC,561,100,17,vaccin mandat upset legisl
A39APWH62XBLR9,571,0,0,rob cohen direct third 'mummi
A1XUURRBT9RYFW,571,0,0,rob cohen direct third 'mummi
A3EKIOVCNYJ9BJ,571,0,0,rob cohen direct third 'mummi
A3TDUHEBFJ53NM,571,0,0,rob cohen direct third 'mummi
AHFO0JTF5WO8J,571,0,0,rob cohen direct third 'mummi
A2OY54JKHARPKS,571,0,0,rob cohen direct third 'mummi
A1XUMT8PKEPRR1,571,0,0,rob cohen direct third 'mummi
A15L6WGIK3VU7N,571,0,0,rob cohen direct third 'mummi
A3POYFULMTNW1H,571,0,0,rob cohen direct third 'mummi
ARQ4J4TLTPBNC,571,0,0,rob cohen direct third 'mummi
A39APWH62XBLR9,560,0,0,realli claim back seat car safest place sit
A1XUURRBT9RYFW,560,0,0,realli claim back seat car safest place sit
A3EKIOVCNYJ9BJ,560,0,0,realli claim back seat car safest place sit
A3TDUHEBFJ53NM,560,0,0,realli claim back seat car safest place sit
AHFO0JTF5WO8J,560,0,0,realli claim back seat car safest place sit
A2OY54JKHARPKS,560,0,0,realli claim back seat car safest place sit
A1XUMT8PKEPRR1,560,0,0,realli claim back seat car safest place sit
A15L6WGIK3VU7N,560,0,0,realli claim back seat car safest place sit
A3POYFULMTNW1H,560,0,0,realli claim back seat car safest place sit
ARQ4J4TLTPBNC,560,0,0,realli claim back seat car safest place sit
A39APWH62XBLR9,570,50,6,brown not buri estat issu loom
A1XUURRBT9RYFW,570,0,6,brown not buri estat issu loom
A3EKIOVCNYJ9BJ,570,20,6,brown not buri estat issu loom
A3TDUHEBFJ53NM,570,0,6,brown not buri estat issu loom
AHFO0JTF5WO8J,570,40,6,brown not buri estat issu loom
A2OY54JKHARPKS,570,0,6,brown not buri estat issu loom
A1XUMT8PKEPRR1,570,20,6,brown not buri estat issu loom
A15L6WGIK3VU7N,570,5,6,brown not buri estat issu loom
A3POYFULMTNW1H,570,0,6,brown not buri estat issu loom
ARQ4J4TLTPBNC,570,0,6,brown not buri estat issu loom
A39APWH62XBLR9,569,0,0,seahawk bear vie shot nfl titl
A1XUURRBT9RYFW,569,0,0,seahawk bear vie shot nfl titl
A3EKIOVCNYJ9BJ,569,0,0,seahawk bear vie shot nfl titl
A3TDUHEBFJ53NM,569,0,0,seahawk bear vie shot nfl titl
AHFO0JTF5WO8J,569,0,0,seahawk bear vie shot nfl titl
A2OY54JKHARPKS,569,0,0,seahawk bear vie shot nfl titl
A1XUMT8PKEPRR1,569,0,0,seahawk bear vie shot nfl titl
A15L6WGIK3VU7N,569,0,0,seahawk bear vie shot nfl titl
A3POYFULMTNW1H,569,50,0,seahawk bear vie shot nfl titl
ARQ4J4TLTPBNC,569,0,0,seahawk bear vie shot nfl titl
A39APWH62XBLR9,568,100,32,filipino woman kidnap nigeria
A1XUURRBT9RYFW,568,10,32,filipino woman kidnap nigeria
A3EKIOVCNYJ9BJ,568,10,32,filipino woman kidnap nigeria
A3TDUHEBFJ53NM,568,50,32,filipino woman kidnap nigeria
AHFO0JTF5WO8J,568,60,32,filipino woman kidnap nigeria
A2OY54JKHARPKS,568,15,32,filipino woman kidnap nigeria
A1XUMT8PKEPRR1,568,80,32,filipino woman kidnap nigeria
A15L6WGIK3VU7N,568,0,32,filipino woman kidnap nigeria
A3POYFULMTNW1H,568,99,32,filipino woman kidnap nigeria
ARQ4J4TLTPBNC,568,100,32,filipino woman kidnap nigeria
A39APWH62XBLR9,579,30,6,snow caus airport closur britain
A1XUURRBT9RYFW,579,0,6,snow caus airport closur britain
A3EKIOVCNYJ9BJ,579,0,6,snow caus airport closur britain
A3TDUHEBFJ53NM,579,0,6,snow caus airport closur britain
AHFO0JTF5WO8J,579,0,6,snow caus airport closur britain
A2OY54JKHARPKS,579,0,6,snow caus airport closur britain
A1XUMT8PKEPRR1,579,0,6,snow caus airport closur britain
A15L6WGIK3VU7N,579,30,6,snow caus airport closur britain
A3POYFULMTNW1H,579,0,6,snow caus airport closur britain
ARQ4J4TLTPBNC,579,0,6,snow caus airport closur britain
A39APWH62XBLR9,567,0,0,googl execut act goodwil envoy
A1XUURRBT9RYFW,567,0,0,googl execut act goodwil envoy
A3EKIOVCNYJ9BJ,567,0,0,googl execut act goodwil envoy
A3TDUHEBFJ53NM,567,0,0,googl execut act goodwil envoy
AHFO0JTF5WO8J,567,0,0,googl execut act goodwil envoy
A2OY54JKHARPKS,567,0,0,googl execut act goodwil envoy
A1XUMT8PKEPRR1,567,0,0,googl execut act goodwil envoy
A15L6WGIK3VU7N,567,0,0,googl execut act goodwil envoy
A3POYFULMTNW1H,567,0,0,googl execut act goodwil envoy
ARQ4J4TLTPBNC,567,0,0,googl execut act goodwil envoy
A39APWH62XBLR9,578,0,15,mountain glacier melt faster unit nation say
A1XUURRBT9RYFW,578,0,15,mountain glacier melt faster unit nation say
A3EKIOVCNYJ9BJ,578,55,15,mountain glacier melt faster unit nation say
A3TDUHEBFJ53NM,578,0,15,mountain glacier melt faster unit nation say
AHFO0JTF5WO8J,578,0,15,mountain glacier melt faster unit nation say
A2OY54JKHARPKS,578,15,15,mountain glacier melt faster unit nation say
A1XUMT8PKEPRR1,578,70,15,mountain glacier melt faster unit nation say
A15L6WGIK3VU7N,578,30,15,mountain glacier melt faster unit nation say
A3POYFULMTNW1H,578,50,15,mountain glacier melt faster unit nation say
ARQ4J4TLTPBNC,578,100,15,mountain glacier melt faster unit nation say
A39APWH62XBLR9,577,0,9,merck gardasil may fight strain
A1XUURRBT9RYFW,577,0,9,merck gardasil may fight strain
A3EKIOVCNYJ9BJ,577,0,9,merck gardasil may fight strain
A3TDUHEBFJ53NM,577,0,9,merck gardasil may fight strain
AHFO0JTF5WO8J,577,0,9,merck gardasil may fight strain
A2OY54JKHARPKS,577,0,9,merck gardasil may fight strain
A1XUMT8PKEPRR1,577,20,9,merck gardasil may fight strain
A15L6WGIK3VU7N,577,0,9,merck gardasil may fight strain
A3POYFULMTNW1H,577,0,9,merck gardasil may fight strain
ARQ4J4TLTPBNC,577,0,9,merck gardasil may fight strain
A39APWH62XBLR9,566,0,0,'stomp step no num box offic
A1XUURRBT9RYFW,566,0,0,'stomp step no num box offic
A3EKIOVCNYJ9BJ,566,0,0,'stomp step no num box offic
A3TDUHEBFJ53NM,566,0,0,'stomp step no num box offic
AHFO0JTF5WO8J,566,0,0,'stomp step no num box offic
A2OY54JKHARPKS,566,0,0,'stomp step no num box offic
A1XUMT8PKEPRR1,566,0,0,'stomp step no num box offic
A15L6WGIK3VU7N,566,0,0,'stomp step no num box offic
A3POYFULMTNW1H,566,0,0,'stomp step no num box offic
ARQ4J4TLTPBNC,566,0,0,'stomp step no num box offic
A39APWH62XBLR9,576,100,52,teacher charg sex assault
A1XUURRBT9RYFW,576,100,52,teacher charg sex assault
A3EKIOVCNYJ9BJ,576,66,52,teacher charg sex assault
A3TDUHEBFJ53NM,576,50,52,teacher charg sex assault
AHFO0JTF5WO8J,576,90,52,teacher charg sex assault
A2OY54JKHARPKS,576,25,52,teacher charg sex assault
A1XUMT8PKEPRR1,576,70,52,teacher charg sex assault
A15L6WGIK3VU7N,576,60,52,teacher charg sex assault
A3POYFULMTNW1H,576,99,52,teacher charg sex assault
ARQ4J4TLTPBNC,576,100,52,teacher charg sex assault
A39APWH62XBLR9,564,0,0,virtual 'american idol hit right note
A1XUURRBT9RYFW,564,0,0,virtual 'american idol hit right note
A3EKIOVCNYJ9BJ,564,0,0,virtual 'american idol hit right note
A3TDUHEBFJ53NM,564,0,0,virtual 'american idol hit right note
AHFO0JTF5WO8J,564,0,0,virtual 'american idol hit right note
A2OY54JKHARPKS,564,0,0,virtual 'american idol hit right note
A1XUMT8PKEPRR1,564,0,0,virtual 'american idol hit right note
A15L6WGIK3VU7N,564,0,0,virtual 'american idol hit right note
A3POYFULMTNW1H,564,0,0,virtual 'american idol hit right note
ARQ4J4TLTPBNC,564,0,0,virtual 'american idol hit right note
A39APWH62XBLR9,565,100,32,iraq car bomb kill num2 peopl wound num2
A1XUURRBT9RYFW,565,50,32,iraq car bomb kill num2 peopl wound num2
A3EKIOVCNYJ9BJ,565,80,32,iraq car bomb kill num2 peopl wound num2
A3TDUHEBFJ53NM,565,20,32,iraq car bomb kill num2 peopl wound num2
AHFO0JTF5WO8J,565,90,32,iraq car bomb kill num2 peopl wound num2
A2OY54JKHARPKS,565,30,32,iraq car bomb kill num2 peopl wound num2
A1XUMT8PKEPRR1,565,90,32,iraq car bomb kill num2 peopl wound num2
A15L6WGIK3VU7N,565,5,32,iraq car bomb kill num2 peopl wound num2
A3POYFULMTNW1H,565,99,32,iraq car bomb kill num2 peopl wound num2
ARQ4J4TLTPBNC,565,100,32,iraq car bomb kill num2 peopl wound num2
A39APWH62XBLR9,563,0,20,panel issu bleak report climat chang
A1XUURRBT9RYFW,563,5,20,panel issu bleak report climat chang
A3EKIOVCNYJ9BJ,563,30,20,panel issu bleak report climat chang
